RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,host,location,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
1,1389,Π,4,1013,Win,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1389,Π,-2,1013,Loss,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1487,Δ,-7,1013,Loss,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1487,Δ,-9,1013,Loss,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1273,Π,4,1013,Win,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1273,Π,4,1013,Win,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1490,Δ,-3,1013,Loss,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1490,Δ,-23,1013,Loss,3,0,5,3.0,12.0,48.0,-32,19,Drexel University A,Drexel University A,False,False,False,False,,Alyssa Kurke,Witness,16,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1102,Π,-25,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1102,Π,-14,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1648,Δ,-2,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1648,Δ,-7,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1136,Π,7,1014,Win,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1136,Π,-9,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1273,Δ,-10,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1273,Δ,-2,1014,Loss,1,0,7,1.0,6.0,30.0,-62,10,Drexel University B,Drexel University B,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1014,Δ,25,1102,Win,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1014,Δ,14,1102,Win,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1491,Π,12,1102,Win,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1491,Π,7,1102,Win,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1490,Π,-1,1102,Loss,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1490,Π,-2,1102,Loss,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1502,Δ,7,1102,Win,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1502,Δ,-2,1102,Loss,5,0,3,5.0,18.0,66.0,60,22,"Fordham University, Lincoln Center A","Fordham University, Lincoln Center A",False,False,False,False,,Alexia Seepersaud,Witness,17,∆,Fiona Danyko,Attorney,18,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1360,Π,8,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1360,Π,-4,1103,Loss,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1273,Δ,10,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1273,Δ,5,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1488,Π,3,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1488,Π,5,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1274,Δ,13,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1274,Δ,20,1103,Win,7,0,1,7.0,24.0,84.0,60,11,"Fordham University, Lincoln Center B","Fordham University, Lincoln Center B",False,False,False,False,,Katja Custodio,Witness,17,π,Michael Fagan,Witness,16,∆,Gabriella Blum,Witness,16,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1339,Π,-7,1135,Loss,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1339,Π,-8,1135,Loss,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1502,Δ,-2,1135,Loss,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1502,Δ,-5,1135,Loss,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1478,Π,11,1135,Win,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1478,Π,11,1135,Win,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1219,Δ,3,1135,Win,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1219,Δ,-21,1135,Loss,3,0,5,3.0,14.0,60.0,-18,2,Pace University A,Pace University A,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1708,Δ,-2,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1708,Δ,-10,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1488,Π,-9,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1488,Π,-13,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1014,Δ,-7,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1014,Δ,9,1136,Win,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1389,Π,2,1136,Win,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1389,Π,-3,1136,Loss,2,0,6,2.0,17.0,71.0,-33,23,Pace University B,Pace University B,False,False,False,False,,Ciara Lopez,Witness,20,∆,Talha Mukhtar,Witness,16,π,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1648,Π,8,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1648,Π,11,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1647,Δ,4,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1647,Δ,22,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1339,Δ,1,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1339,Δ,6,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1135,Π,-3,1219,Loss,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1135,Π,21,1219,Win,7,0,1,7.0,18.0,56.0,70,15,Haverford College A,Haverford College A,False,False,False,True,27,Nicholas Munves,Witness,16,∆,Nick Barile,Attorney,19,∆,Aidan Carickhoff,Attorney,17,π,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1391,Δ,-5,1273,Loss,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1391,Δ,9,1273,Win,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1103,Π,-10,1273,Loss,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1103,Π,-5,1273,Loss,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1013,Δ,-4,1273,Loss,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1013,Δ,-4,1273,Loss,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
