RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,host,location,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
1,1600,Δ,21,1209,Win,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1068,Π,-6,1209,Loss,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1068,Π,-9,1209,Loss,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1201,Π,-21,1209,Loss,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1201,Π,-9,1209,Loss,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1202,Δ,10,1209,Win,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1202,Δ,1,1209,Win,3,0,5,3.0,13.0,53.0,-23,14,College of the Holy Cross A,College of the Holy Cross A,False,False,False,False,,Jonathan Saloman,Witness,16,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1401,Π,-2,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1401,Π,-4,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1400,Δ,-54,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1400,Δ,-15,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1196,Δ,-7,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1196,Δ,-3,1210,Loss,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1384,Π,18,1210,Win,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1384,Π,0,1210,Tie,1,1,6,1.5,12.0,51.0,-67,3,College of the Holy Cross B,College of the Holy Cross B,False,False,False,False,,Joe Prieter,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1068,Δ,10,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1068,Δ,23,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1600,Π,11,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1600,Π,41,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1540,Δ,21,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1540,Δ,22,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1558,Π,-3,1262,Loss,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1558,Π,3,1262,Win,7,0,1,7.0,14.0,56.0,128,12,Tufts University A,Tufts University A,False,False,False,False,,Bridget Whelpley,Witness,17,∏,Colin MacDougald,Attorney,18,∆,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1195,Π,-16,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1195,Π,-4,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1490,Δ,-14,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1490,Δ,-22,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1598,Π,9,1384,Win,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1598,Π,-3,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1210,Δ,-18,1384,Loss,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1210,Δ,0,1384,Tie,1,1,6,1.5,9.5,41.5,-68,1,Amherst College B,Amherst College B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1624,Δ,9,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1624,Δ,13,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1210,Π,54,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1210,Π,15,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1557,Π,-37,1400,Loss,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1557,Π,-15,1400,Loss,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1480,Δ,38,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1480,Δ,14,1400,Win,6,0,2,6.0,12.0,48.0,91,23,University of Connecticut A,University of Connecticut A,False,False,False,False,,Ryan Bailey,Attorney,19,∆,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1210,Δ,2,1401,Win,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1210,Δ,4,1401,Win,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1624,Π,0,1401,Tie,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1624,Π,0,1401,Tie,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1597,Π,3,1401,Win,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1597,Π,1,1401,Win,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1201,Δ,8,1401,Win,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1201,Δ,-7,1401,Loss,5,2,1,6.0,13.0,53.0,11,2,University of Connecticut B,University of Connecticut B,False,False,False,False,,,,,,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1089,Δ,11,1480,Win,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1089,Δ,21,1480,Win,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1558,Π,3,1480,Win,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1558,Π,-5,1480,Loss,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1491,Δ,-14,1480,Loss,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1491,Δ,10,1480,Win,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1400,Π,-38,1480,Loss,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1400,Π,-14,1480,Loss,4,0,4,4.0,6.5,39.0,-26,20,Pace University A,Pace University A,False,False,False,False,,Crystal Xue,Witness,17,∏,,,,,,,,,,,,,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1598,Δ,7,1490,Win,8,0,0,8.0,12.5,46.5,96,15,Brown University B,Brown University B,False,False,False,False,,Claire Brown,Witness,20,∏,Katherine Milano,Witness,17,∆,Christian Navarrete,Attorney,19,∆,Heather Pincus,Attorney,19,∆,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1598,Δ,11,1490,Win,8,0,0,8.0,12.5,46.5,96,15,Brown University B,Brown University B,False,False,False,False,,Claire Brown,Witness,20,∏,Katherine Milano,Witness,17,∆,Christian Navarrete,Attorney,19,∆,Heather Pincus,Attorney,19,∆,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1384,Π,14,1490,Win,8,0,0,8.0,12.5,46.5,96,15,Brown University B,Brown University B,False,False,False,False,,Claire Brown,Witness,20,∏,Katherine Milano,Witness,17,∆,Christian Navarrete,Attorney,19,∆,Heather Pincus,Attorney,19,∆,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1384,Π,22,1490,Win,8,0,0,8.0,12.5,46.5,96,15,Brown University B,Brown University B,False,False,False,False,,Claire Brown,Witness,20,∏,Katherine Milano,Witness,17,∆,Christian Navarrete,Attorney,19,∆,Heather Pincus,Attorney,19,∆,"New Rochelle, New York Regional Tournament",Iona College,"New Rochelle, New York",regionals,2019,Brandon Harper,Kelly Rodgers,9th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
