RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,division,host,location,start_date,end_date,level,year,amta_rep_0,amta_rep_1
2,1209,Π,8,1355,Win,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1535,Π,7,1355,Win,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1535,Π,-1,1355,Loss,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1535,Π,3,1355,Win,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1456,Δ,-3,1355,Loss,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1456,Δ,9,1355,Win,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1456,Δ,-6,1355,Loss,6,0,6,6.0,23.0,109.0,-7,8,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1103,Π,6,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1103,Π,3,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1103,Π,3,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1132,Δ,-3,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1132,Δ,-5,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1132,Δ,-2,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1347,Δ,-3,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1347,Δ,4,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1347,Δ,1,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1464,Π,6,1366,Win,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1464,Π,-7,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1464,Π,-8,1366,Loss,6,0,6,6.0,22.5,93.5,-5,19,Drake University,Drake University,False,False,False,False,,Allie Piacenti,Attorney,26,Δ,Jamison Harris,Attorney,25,Δ,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1515,Π,-2,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1515,Π,12,1456,Win,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1515,Π,1,1456,Win,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1038,Δ,-7,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1038,Δ,9,1456,Win,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1038,Δ,0,1456,Tie,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1200,Δ,-12,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1200,Δ,-6,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1200,Δ,-9,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1355,Π,3,1456,Win,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1355,Π,-9,1456,Loss,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1355,Π,6,1456,Win,5,1,6,5.5,21.5,90.5,-14,5,"University of Tennessee, Knoxville","University of Tennessee, Knoxville",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1038,Π,4,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1038,Π,-4,1464,Loss,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1038,Π,-6,1464,Loss,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1515,Δ,12,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1515,Δ,1,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1515,Δ,4,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1190,Π,7,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1190,Π,-3,1464,Loss,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1190,Π,12,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1366,Δ,-6,1464,Loss,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1366,Δ,7,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1366,Δ,8,1464,Win,8,0,4,8.0,22.5,83.5,36,3,"University of Texas, Austin","University of Texas, Austin",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1040,Δ,-3,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1040,Δ,-2,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1040,Δ,-8,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1094,Π,8,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1094,Π,3,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1094,Π,14,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1157,Δ,-3,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1157,Δ,-5,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1157,Δ,-12,1502,Loss,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1061,Π,12,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1061,Π,4,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1061,Π,2,1502,Win,6,0,6,6.0,20.0,82.0,10,10,University of Notre Dame,University of Notre Dame,False,False,False,False,,Jacob Haskins,Witness,22,Δ,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1456,Δ,2,1515,Win,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1456,Δ,-12,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1456,Δ,-1,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1464,Π,-12,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1464,Π,-1,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1464,Π,-4,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1209,Δ,-5,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1209,Δ,4,1515,Win,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1209,Δ,-3,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1103,Π,8,1515,Win,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1103,Π,-8,1515,Loss,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
4,1103,Π,0,1515,Tie,3,1,8,3.5,20.0,100.0,-32,20,University of Southern California,University of Southern California,False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1061,Π,-3,1535,Loss,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1061,Π,4,1535,Win,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
1,1061,Π,-16,1535,Loss,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1243,Δ,-17,1535,Loss,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1243,Δ,2,1535,Win,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
2,1243,Δ,4,1535,Win,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1355,Δ,-7,1535,Loss,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1355,Δ,1,1535,Win,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
3,1355,Δ,-3,1535,Loss,5,0,7,5.0,22.0,86.5,-31,17,"University of California, Berkeley","University of California, Berkeley",False,False,False,False,,,,,,,,,,,,,,,,,,Page 1 of 4,The Katherine E. Pridemore Division,the University of Cincinnati,"Cincinnati, Ohio","April 17, 2015","April 19, 2015",nationals,2015,Jacelyn	Olson,William	Warihay
