RoundNum,TeamNum,OppNum,Side,PD,BallotResult,TotalWins,TotalTies,TotalLosses,TotalBallots,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,name,host,location,start_date,end_date,bid_start_date,bid_end_date,bid_location,amta_rep_0,amta_rep_1,tab_note_0
1,1030,1367,Π,12,Win,4,0,4,4.0,Chemeketa Community College A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1030,1367,Π,23,Win,4,0,4,4.0,Chemeketa Community College A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1030,1653,Δ,-9,Loss,4,0,4,4.0,Chemeketa Community College A,University of Portland B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1030,1653,Δ,1,Win,4,0,4,4.0,Chemeketa Community College A,University of Portland B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1030,1366,Π,-3,Loss,4,0,4,4.0,Chemeketa Community College A,University of Washington A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1030,1366,Π,-4,Loss,4,0,4,4.0,Chemeketa Community College A,University of Washington A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1030,1078,Δ,-1,Loss,4,0,4,4.0,Chemeketa Community College A,Gonzaga University C,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1030,1078,Δ,4,Win,4,0,4,4.0,Chemeketa Community College A,Gonzaga University C,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1057,1670,Δ,-10,Loss,3,0,5,3.0,Reed College A,University of Oregon C,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1057,1670,Δ,-3,Loss,3,0,5,3.0,Reed College A,University of Oregon C,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1057,1510,Π,4,Win,3,0,5,3.0,Reed College A,Washington State University A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1057,1510,Π,12,Win,3,0,5,3.0,Reed College A,Washington State University A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1057,1367,Π,12,Win,3,0,5,3.0,Reed College A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1057,1367,Π,-1,Loss,3,0,5,3.0,Reed College A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1057,1208,Δ,-13,Loss,3,0,5,3.0,Reed College A,Bye Bust Team,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1057,1208,Δ,-16,Loss,3,0,5,3.0,Reed College A,Bye Bust Team,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1076,1545,Δ,1,Win,3,0,5,3.0,Gonzaga University A,Oregon State University B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1076,1545,Δ,13,Win,3,0,5,3.0,Gonzaga University A,Oregon State University B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1076,1652,Π,4,Win,3,0,5,3.0,Gonzaga University A,University of Portland A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1076,1652,Π,-2,Loss,3,0,5,3.0,Gonzaga University A,University of Portland A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1076,1643,Π,-5,Loss,3,0,5,3.0,Gonzaga University A,Stanford University B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1076,1643,Π,-6,Loss,3,0,5,3.0,Gonzaga University A,Stanford University B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1076,1367,Δ,-5,Loss,3,0,5,3.0,Gonzaga University A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1076,1367,Δ,-12,Loss,3,0,5,3.0,Gonzaga University A,University of Washington B,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1077,1510,Δ,1,Win,4,1,3,4.5,Gonzaga University B,Washington State University A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1077,1510,Δ,7,Win,4,1,3,4.5,Gonzaga University B,Washington State University A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1077,1670,Π,2,Win,4,1,3,4.5,Gonzaga University B,University of Oregon C,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1077,1670,Π,-5,Loss,4,1,3,4.5,Gonzaga University B,University of Oregon C,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1077,1652,Π,-22,Loss,4,1,3,4.5,Gonzaga University B,University of Portland A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1077,1652,Π,0,Tie,4,1,3,4.5,Gonzaga University B,University of Portland A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1077,1308,Δ,-18,Loss,4,1,3,4.5,Gonzaga University B,Oregon State University A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1077,1308,Δ,1,Win,4,1,3,4.5,Gonzaga University B,Oregon State University A,False,False,False,False,,Angelia Miranda,Attorney,20,P,Chris Campbell,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1078,1642,Δ,-23,Loss,4,0,4,4.0,Gonzaga University C,Stanford University A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1078,1642,Δ,2,Win,4,0,4,4.0,Gonzaga University C,Stanford University A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1078,1453,Π,8,Win,4,0,4,4.0,Gonzaga University C,University of Redlands A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1078,1453,Π,-4,Loss,4,0,4,4.0,Gonzaga University C,University of Redlands A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1078,1291,Δ,-13,Loss,4,0,4,4.0,Gonzaga University C,University of Oregon A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1078,1291,Δ,2,Win,4,0,4,4.0,Gonzaga University C,University of Oregon A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1078,1030,Π,1,Win,4,0,4,4.0,Gonzaga University C,Chemeketa Community College A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1078,1030,Π,-4,Loss,4,0,4,4.0,Gonzaga University C,Chemeketa Community College A,False,False,False,False,,,,,,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1207,1308,Π,9,Win,6,1,1,6.5,"University of California, Berkeley B",Oregon State University A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1207,1308,Π,14,Win,6,1,1,6.5,"University of California, Berkeley B",Oregon State University A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1207,1366,Δ,-3,Loss,6,1,1,6.5,"University of California, Berkeley B",University of Washington A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1207,1366,Δ,0,Tie,6,1,1,6.5,"University of California, Berkeley B",University of Washington A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1207,1642,Δ,3,Win,6,1,1,6.5,"University of California, Berkeley B",Stanford University A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1207,1642,Δ,3,Win,6,1,1,6.5,"University of California, Berkeley B",Stanford University A,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1207,1454,Π,16,Win,6,1,1,6.5,"University of California, Berkeley B",University of Redlands B,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1207,1454,Π,47,Win,6,1,1,6.5,"University of California, Berkeley B",University of Redlands B,False,False,False,False,,Keith Bunting,Witness,17,P,Kurt Wohlers,Attorney,19,P,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1208,1291,Δ,-2,Loss,6,0,2,6.0,Bye Bust Team,University of Oregon A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1208,1291,Δ,10,Win,6,0,2,6.0,Bye Bust Team,University of Oregon A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1208,1642,Π,6,Win,6,0,2,6.0,Bye Bust Team,Stanford University A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1208,1642,Π,-26,Loss,6,0,2,6.0,Bye Bust Team,Stanford University A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1208,1584,Δ,18,Win,6,0,2,6.0,Bye Bust Team,University of Idaho A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1208,1584,Δ,31,Win,6,0,2,6.0,Bye Bust Team,University of Idaho A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1208,1057,Π,13,Win,6,0,2,6.0,Bye Bust Team,Reed College A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1208,1057,Π,16,Win,6,0,2,6.0,Bye Bust Team,Reed College A,False,False,False,False,,Irie Evans,Witness,18,D,Riley Olson,Attorney,19,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1291,1208,Π,2,Win,4,0,4,4.0,University of Oregon A,Bye Bust Team,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1291,1208,Π,-10,Loss,4,0,4,4.0,University of Oregon A,Bye Bust Team,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1291,1643,Δ,-20,Loss,4,0,4,4.0,University of Oregon A,Stanford University B,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1291,1643,Δ,16,Win,4,0,4,4.0,University of Oregon A,Stanford University B,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1291,1078,Π,13,Win,4,0,4,4.0,University of Oregon A,Gonzaga University C,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1291,1078,Π,-2,Loss,4,0,4,4.0,University of Oregon A,Gonzaga University C,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1291,1453,Δ,-2,Loss,4,0,4,4.0,University of Oregon A,University of Redlands A,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1291,1453,Δ,9,Win,4,0,4,4.0,University of Oregon A,University of Redlands A,False,False,False,False,,Erika DePalatis,Attorney,18,D,,,,,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1292,1366,Π,-6,Loss,4,1,3,4.5,University of Oregon B,University of Washington A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
1,1292,1366,Π,-6,Loss,4,1,3,4.5,University of Oregon B,University of Washington A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1292,1308,Δ,21,Win,4,1,3,4.5,University of Oregon B,Oregon State University A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
2,1292,1308,Δ,0,Tie,4,1,3,4.5,University of Oregon B,Oregon State University A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1292,1453,Π,2,Win,4,1,3,4.5,University of Oregon B,University of Redlands A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
3,1292,1453,Π,-1,Loss,4,1,3,4.5,University of Oregon B,University of Redlands A,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
4,1292,1653,Δ,5,Win,4,1,3,4.5,University of Oregon B,University of Portland B,False,False,False,False,,Gillian Freitas,Witness,16,D,Athena Hoppe,Attorney,18,D,"Seattle, Washington Regional Tournament","University	of	Washington	in	Seattle,	Washington",,"February 11, 2017","February 12, 2017","March 25, 2017","March 26, 2017","Fresno, California",Justin	Bernstein,Marissa	Oxman,8th	place	after	round	3:	3.5	Wins
