Team #,Team Name
1192,University of Chicago
1193,University of Chicago
1194,University of Washington
1195,University of Washington
1196,"University of Massachusetts, Amherst"
1197,"University of Massachusetts, Amherst"
1198,Iona College
1199,College of St. Benedict/St. John's University
1200,Rhodes College
1201,Rhodes College
1202,Rhodes College
1203,Rhodes College
1204,Rhodes College
1205,Tufts University
1206,Tufts University
1207,Tufts University
1208,Tufts University
1209,Dickinson College
1210,Dickinson College
1211,Houston Baptist University
1212,Franklin & Marshall College
1213,Missouri Southern State University
1214,Missouri Southern State University
1215,University of Central Florida
1216,University of Central Florida
1217,University of Central Florida
1218,Fresno State University
1219,Fresno State University
1220,Fresno State University
1221,Fresno State University
1222,Cornell University
1223,Cornell University
1224,Cornell University
1225,Queensborough Community College
1226,Queensborough Community College
1227,"University of Illinois, Urbana Champaign"
1228,"University of Illinois, Urbana Champaign"
1229,"University of Illinois, Urbana Champaign"
1230,University of New Hampshire
1231,University of New Hampshire
1232,DeSales University
1233,Hendrix College
1234,Hendrix College
1235,St. Anselm College
1236,St. Louis University
1237,St. Louis University
1238,St. Xavier University
1239,Central College
1240,Quinnipiac University
1241,Iowa State University
1242,Iowa State University
1243,Furman University
1244,Furman University
1245,Furman University
1246,Hillsdale College
1247,Hillsdale College
1248,Hillsdale College
1249,Roger Williams University
1250,Roger Williams University
1251,Siena College
1252,St. Ambrose University
1253,"University of Louisiana, Monroe"
1254,"University of Louisiana, Monroe"
1255,Syracuse University
1256,Syracuse University
1257,Colorado College
1258,University of Arizona
1259,University of Georgia
1260,University of Georgia
1261,University of Georgia
1262,University of Georgia
1263,Southern Connecticut State University
1264,Ithaca College
1265,Ithaca College
1266,Loras College
1267,University of St. Thomas (TX)
1268,University of St. Thomas (TX)
1269,La Salle University
1270,La Salle University
1271,"University of Massachusetts, Lowell"
1272,"Pennsylvania State University, State College"
1273,"Pennsylvania State University, State College"
1274,"Pennsylvania State University, State College"
1275,Stetson University
1276,DePaul University
1277,DePaul University
1278,Kent State University
1279,"University of Minnesota, Morris"
1280,"University of Minnesota, Morris"
1281,University of Mississippi
1282,University of Mississippi
1283,University of New Haven
1284,University of New Haven
1285,University of St. Thomas (MN)
1286,University of St. Thomas (MN)
1287,North Carolina State University
1288,Bradley University
1289,Oral Roberts University
1290,U.S. Air Force Academy
1291,Temple University
1292,Temple University
1293,University of North Alabama
1294,University of Mary Washington
1295,Lee University
1296,Auburn University
1297,Auburn University
1298,Valdosta State University
1299,Bellarmine University
1300,Bellarmine University
1301,Murray State University
1302,Columbia University
1303,Columbia University
1304,Stonehill College
1305,"University of Wisconsin, Milwaukee"
1306,"University of Wisconsin, Milwaukee"
1307,Mount St. Mary's University (CA)
1308,Washington Adventist University
1309,Northwest Missouri State University
1310,Northwest Missouri State University
1311,Marymount Manhattan College
1312,Austin College
1313,Austin College
1314,Washington State University
1315,Xavier University
1316,Western Illinois University
1317,Western Illinois University
1318,Loras College (2nd Team)
1319,Elmhurst College
1320,Bryant University
1321,"California Polytechnic State University, San Luis Obispo"
1322,"California Polytechnic State University, San Luis Obispo"
1323,"California Polytechnic State University, San Luis Obispo"
1324,"California Polytechnic State University, San Luis Obispo"
1325,University of Oregon
1326,University of Oregon
1327,Seton Hall University
1328,Wheaton College
1329,Truman State University
1330,Gordon College
1331,Kansas State University
1332,Georgia State University
1333,University of Idaho
1334,University of Idaho
1335,Culver-Stockton College
1336,Loyola Marymount University
1337,University of Central Missouri (second team)
1338,University of Kentucky
1339,University of Kentucky
1340,University of Redlands
1341,Bucknell University
1342,William Peace University
1343,Suffolk University
1344,Lafayette College
1345,University of New Mexico (second team)
1346,Harris-Stowe State University
1347,Princeton University
1348,Princeton University
1349,Princeton University
1350,Ball State University
1351,University of Portland
1352,University of Portland
1353,Binghamton University
1354,Binghamton University
1355,Ohio State University
1356,Ohio State University
1357,Ohio State University
1358,Eastern Michigan University
1359,Eastern Michigan University
1360,Westminster College
1361,Macalester College (fourth team)
1362,"University of Wisconsin, Madison"
1363,Carnegie Mellon University
1364,Carnegie Mellon University
1365,"State University of New York, Fredonia 9/1582014"
1366,Drake University
1367,Drake University
1368,Drake University
1369,Claremont McKenna College
1370,Claremont McKenna College
1371,Claremont McKenna College
1372,Middle Tennessee State University
1373,Middle Tennessee State University
1374,Mercyhurst University
1375,Wheaton College (second team)
1376,Kansas State University (second team)
1377,Mississippi College
1378,St. John Fisher College
1379,Kenyon College
1380,University of Arizona (second team)
1381,University of Arizona (third team)
1382,University of Arizona (fourth team)
1383,Wake Forest University
1384,Wake Forest University
1385,Georgetown University
1386,Georgetown University
1387,Georgetown University
1388,Rutgers University
1389,Rutgers University
1390,Rutgers University
1391,Williams College
1392,Reed College
1393,"University of California, Santa Barbara"
1394,"University of California, Santa Barbara"
1395,Central College (second team)
1396,"University of California, Riverside"
1397,"University of Texas, Dallas (third team)"
1398,University of Kansas
1399,University of Kansas
1400,University of Kansas
1401,Grand Valley State University
1402,University of North Dakota
1403,"University of Nebraska, Omaha"
1404,University of Miami
1405,Stetson University (second team)
1406,U.S. Air Force Academy (second team)
1407,Northern Illinois University
1408,Northern Illinois University
1409,University of Mobile
1410,Harvard University
1411,Harvard University
1412,Harvard University
1413,Southwestern University
1414,"University of California, Davis"
1415,"University of California, Davis"
1416,Eastern Washington University
1417,Michigan State University
1418,Michigan State University
1419,Michigan State University
1420,Sonoma State University
1421,Mercer University
1422,Oregon State University
1423,University of Florida
1424,University of Florida
1425,University of Florida
1426,University of Florida
1427,Reed College (second team)
1428,Valparaiso University
1429,Buffalo State College
1430,Mississippi University for Women
1431,Mississippi University for Women
1432,College of William & Mary
1433,College of William & Mary
1434,University of Delaware
1435,University of Delaware
1436,University of Dayton (second team)
1437,"Indiana University, Bloomington"
1438,"Indiana University, Bloomington"
1439,"Indiana University, Bloomington"
1440,"Indiana University, Bloomington"
1441,Arizona State University
1442,Arizona State University
1443,Arizona State University
1444,Bowdoin College
1445,Bowdoin College
1446,Georgia Tech
1447,Georgia Tech
1448,Florida State University (fourth team)
1449,University of Kentucky (third team)
1450,U.S. Coast Guard Academy
1451,Boston College
1452,Boston College
1453,Boston College
1454,Pepperdine University
1455,University of Houston
1456,"University of Tennessee, Knoxville"
1457,"University of Tennessee, Knoxville"
1458,"University of Tennessee, Knoxville"
1459,Lewis & Clark College
1460,Lewis & Clark College
1461,Case Western Reserve University
1462,Case Western Reserve University
1463,Flagler College
1464,"University of Texas, Austin"
1465,"University of Texas, Austin"
1466,Samford University
1467,"United States Military Academy, West Point"
1468,"University of North Carolina, Chapel Hill"
1469,"University of North Carolina, Chapel Hill"
1470,"University of North Carolina, Chapel Hill"
1471,"University of North Carolina, Chapel Hill"
1472,"University of Missouri, Columbia"
1473,"University of MIssouri, Columbia"
1474,Gettysburg College
1475,Gettysburg College
1476,SUNY Geneseo
1477,SUNY Geneseo
1478,Pace University
1479,Pace University
1480,Stony Brook University
1481,Baruch College
1482,Philadelphia University
1483,Stony Brook University (second team)
1484,Manchester University
1485,Edinboro University
1486,Bates College
1487,Duquesne University
1488,"California State University, Long Beach"
1489,"California State University, Long Beach"
1490,University of Houston (second team)
1491,"University of California, Santa Cruz"
1492,Scripps College (third team)
1493,Towson University
1494,Louisiana State University
1495,Tulane University
1496,Tulane University
1497,University of Michigan
1498,University of Michigan
1499,University of Michigan
1500,Amherst College
1501,Amherst College
1502,University of Notre Dame
1503,University of Notre Dame
1504,University of Notre Dame
1505,University of Notre Dame
1506,Wesleyan University
1507,Wesleyan University
1508,Campbell University
1509,University of Denver
1510,University of Denver
1511,University of Toledo
1512,University of Toledo
1513,CUNY Brooklyn College
1514,Winona State University
1515,University of Southern California
1516,University of Southern California
1517,University of Southern California
1518,Vassar College
1519,Vassar College
1520,Northwood University (third team)
1521,University of Connecticut
1522,University of Connecticut
1523,"Indiana University, Bloomington (fifth team)"
1524,Loyola Marymount University (second team)
1525,The King's College
1526,Queens College
1527,Weber State University
1528,"University of Tennessee, Chattanooga"
1529,The New School
1530,"University of Colorado, Colorado Springs"
1531,"University of Colorado, Colorado Springs"
1532,University of Vermont
1533,University of Vermont
1534,"University of California, Berkeley"
1535,"University of California, Berkeley"
1536,"University of California, Berkeley"
1537,Pitzer College
1538,Johns Hopkins University
1539,Johns Hopkins University
1540,Johns Hopkins University
1541,Allegheny College
1542,Indiana Univesity of Pennsylvania
1543,Davidson College
1544,Davidson College
1545,"Hunter College, CUNY"
1546,"University of North Carolina, Charlotte"
1547,"University of North Carolina, Charlotte"
1548,University of Iowa
1549,University of Iowa
1550,University of Iowa
1551,Spelman College
1552,Spelman College
1553,High Point University
1554,Trinity College
1555,Quincy University
1556,Quincy University
1557,University of Texas Pan American
1558,"University of California, San Diego"
1559,"University of California, San Diego"
1560,Colby College
1561,Grand Canyon University
1562,Grand Canyon University
1563,Millsaps College
1564,Millsaps College
1565,Southern Methodist University
1566,Southern Methodist University
1567,Southern Methodist University
1568,"University of Illinois, Springfield"
1569,"Fordham University, Rose Hill"
1570,"Fordham University, Rose Hill"
1571,"Fordham University, Rose Hill"
1572,Liberty University
1573,Illinois Institute of Technology
1574,Colorado College (second team)
1575,Fullerton College - New School
1576,"University of Nevada, Reno"
1577,"University of Nevada, Reno"
1578,"University of Colorado, Boulder"
1579,"University of Colorado, Boulder"
1580,"University of California, Irvine"
1581,College of Charleston
1582,SUNY-Buffalo
1583,Baylor University
1584,Baylor University
1585,Howard Payne University
1586,Georgia College & State University
1587,Georgia College & State University
1588,Villanova University
1589,Villanova University
1590,Mount St. Mary's University
1591,Truman State University (second team)
1592,Carroll University
1593,Carroll Universtiy
1594,Western Michigan University
1595,New York City College of Technology
1596,Ursinus College
1597,"University of California, Irvine (second team)"
1598,"University of California, Irvine (third team)"
1599,Florida State University (fifth team)
1600,"University of Minnesota, Twin Cities"
1601,"University of Minnesota, Twin Cities"
1602,"University of Minnesota, Twin Cities"
1603,Lafayette College (second team)
1604,University of Oregon (third team)
1605,College of William & Mary (third team)
1606,Haverford College
1607,Pomona College
1608,Pomona College
1609,Pomona College
1610,Emmanuel College
1611,Xavier University (second team)
1612,Dartmouth College
1613,Dartmouth College
1614,Yale University (third team)
1615,Yale University (fourth team)
1616,California State University-Dominguez Hills
1617,"California State Polytechnic Univ, Pomona"
1618,"California State Polytechnic Univ, Pomona"
1619,University of Rochester (third team)
1620,Guilford College
1621,California University of Pennsylvania
1622,Pomona College (fourth team)
1623,"University of California, Riverside (second team)"
1624,"University of California, Riverside (third team)"
1625,"University of Missouri, Kansas City"
1626,"University of Missouri, Kansas City"
1627,"University of Tennessee, Chattanooga (second team)"
1628,William College (second team)
1629,Georgia Tech (third team)
1630,Connecticut College
1631,Case Western Reserve University (third team)
1632,University of La Verne
1633,University of Louisville
1634,"University of Nebraska, Lincoln"
1635,University of West Florida
1636,College of St. Benedict/St. John's University (second team)
1637,City College of New York
1638,Grinnell College (third team)
1639,Emory University
1640,Emory University
1641,"University of California, Berkeley (fourth team)"
1642,Texas A&M University
1643,Auburn University (third team)
1644,New York University (third team)
1645,University of Miami (second team)
1646,Seton Hall University (second team)
1647,Seton Hall Univeresity (third team)
1648,Johnson & Wales University
1649,St. Bonaventure University (second team)
1650,Lake Forest College
1651,"University of Texas, Arlington"
1652,Lindenwood University
1653,State University of New York at Fredonia (second team)
1654,Hofstra University
1655,Washington & Jefferson College
1656,California University of Pennsylvania (second team)
